表章項目,時間軸（月次）,市区町村 コード,市区町村,/国籍07,総数,中国,韓国,韓国・朝鮮,フィリピン,ブラジル,ベトナム,ペルー,ネパール,米国,台湾,その他
人数【人】,2013年12月,33215,美作市,,189,64,***,23,11,1,56,-,***,3,-,31
人数【人】,2013年12月,33216,浅口市,,122,68,***,19,14,1,3,-,***,2,-,15
人数【人】,2013年12月,33346,和気町,,119,28,***,25,17,4,23,-,***,2,-,20
人数【人】,2013年12月,33423,早島町,,34,17,***,11,2,-,-,-,***,1,-,3
人数【人】,2013年12月,33445,里庄町,,90,66,***,6,8,1,1,4,***,-,-,4
人数【人】,2013年12月,33461,矢掛町,,194,76,***,6,10,45,31,-,***,7,2,17
人数【人】,2013年12月,33586,新庄村,,9,7,***,-,-,-,-,-,***,1,-,1
人数【人】,2013年12月,33606,鏡野町,,95,60,***,10,5,1,14,-,***,1,-,4
人数【人】,2013年12月,33622,勝央町,,39,13,***,3,10,-,6,1,***,2,-,4
人数【人】,2013年12月,33623,奈義町,,10,4,***,4,2,-,-,-,***,-,-,-
人数【人】,2013年12月,33643,西粟倉村,,10,6,***,1,1,-,-,-,***,1,-,1
人数【人】,2013年12月,33663,久米南町,,30,5,***,2,5,1,15,-,***,-,-,2
人数【人】,2013年12月,33666,美咲町,,115,63,***,15,15,-,4,-,***,-,-,18
人数【人】,2013年12月,33681,吉備中央町,,160,51,***,2,17,1,83,-,***,2,-,4
人数【人】,2013年12月,34100,広島市,,15941,5251,***,6275,1620,447,429,141,***,435,55,1288
人数【人】,2013年12月,34101,中区,,3503,1455,***,1073,388,59,41,22,***,135,11,319
人数【人】,2013年12月,34102,東区,,1734,370,***,942,160,34,25,16,***,59,4,124
人数【人】,2013年12月,34103,南区,,1924,497,***,748,241,42,68,9,***,54,14,251
人数【人】,2013年12月,34104,西区,,3521,1496,***,1492,225,24,65,7,***,64,8,140
人数【人】,2013年12月,34105,安佐南区,,1745,448,***,765,194,12,84,10,***,58,10,164
人数【人】,2013年12月,34106,安佐北区,,1508,529,***,474,206,21,89,5,***,26,6,152
人数【人】,2013年12月,34107,安芸区,,1191,286,***,382,102,244,42,65,***,11,1,58
人数【人】,2013年12月,34108,佐伯区,,815,170,***,399,104,11,15,7,***,28,1,80
人数【人】,2013年12月,34202,呉市,,2699,640,***,426,654,488,204,44,***,43,3,197
人数【人】,2013年12月,34203,竹原市,,196,37,***,21,80,22,6,19,***,4,-,7
人数【人】,2013年12月,34204,三原市,,1423,546,***,121,239,147,94,56,***,17,4,199
人数【人】,2013年12月,34205,尾道市,,1565,379,***,149,459,69,98,27,***,16,8,360
人数【人】,2013年12月,34207,福山市,,6405,2986,***,963,820,504,584,87,***,61,20,380
人数【人】,2013年12月,34208,府中市,,350,208,***,22,58,1,7,-,***,3,2,49
人数【人】,2013年12月,34209,三次市,,466,112,***,96,141,45,11,7,***,8,-,46
人数【人】,2013年12月,34210,庄原市,,278,85,***,58,83,12,15,-,***,6,-,19
人数【人】,2013年12月,34211,大竹市,,322,173,***,98,27,1,1,-,***,7,-,15
人数【人】,2013年12月,34212,東広島市,,4565,2385,***,522,235,250,181,45,***,60,32,855
人数【人】,2013年12月,34213,廿日市市,,994,379,***,210,216,32,28,5,***,40,6,78
人数【人】,2013年12月,34214,安芸高田市,,578,241,***,63,37,123,43,7,***,4,1,59
人数【人】,2013年12月,34215,江田島市,,549,266,***,21,161,10,23,2,***,5,-,61
人数【人】,2013年12月,34302,府中町,,582,88,***,381,38,14,4,10,***,15,-,32
人数【人】,2013年12月,34304,海田町,,774,120,***,127,36,308,11,139,***,3,2,28
人数【人】,2013年12月,34307,熊野町,,123,25,***,29,36,15,9,-,***,1,1,7
人数【人】,2013年12月,34309,坂町,,101,33,***,28,19,12,6,1,***,-,1,1
人数【人】,2013年12月,34368,安芸太田町,,25,3,***,8,9,-,-,-,***,3,-,2
人数【人】,2013年12月,34369,北広島町,,359,95,***,29,16,24,143,3,***,3,-,46
人数【人】,2013年12月,34431,大崎上島町,,93,41,***,5,24,5,13,-,***,1,-,4
人数【人】,2013年12月,34462,世羅町,,273,152,***,32,52,3,19,-,***,2,1,12
人数【人】,2013年12月,34545,神石高原町,,75,46,***,8,5,-,9,-,***,-,1,6
人数【人】,2013年12月,35201,下関市,,4030,712,***,2871,96,-,135,-,***,30,16,170
人数【人】,2013年12月,35202,宇部市,,1914,306,***,1297,74,4,16,-,***,24,2,191
人数【人】,2013年12月,35203,山口市,,1246,489,***,334,101,24,25,3,***,55,24,191
人数【人】,2013年12月,35204,萩市,,346,150,***,93,44,-,33,-,***,3,1,22
人数【人】,2013年12月,35206,防府市,,791,386,***,241,87,15,7,8,***,9,-,38
人数【人】,2013年12月,35207,下松市,,318,62,***,125,42,21,4,-,***,15,4,45
人数【人】,2013年12月,35208,岩国市,,1584,535,***,489,270,17,54,1,***,125,7,86
人数【人】,2013年12月,35210,光市,,318,38,***,219,33,-,-,-,***,8,2,18
人数【人】,2013年12月,35211,長門市,,366,197,***,60,12,-,55,-,***,7,-,35
人数【人】,2013年12月,35212,柳井市,,130,34,***,40,31,2,4,2,***,10,-,7
人数【人】,2013年12月,35213,美祢市,,166,34,***,110,14,-,-,-,***,3,-,5
人数【人】,2013年12月,35215,周南市,,1166,288,***,536,112,17,69,10,***,28,18,88
人数【人】,2013年12月,35216,山陽小野田市,,697,162,***,422,19,-,20,7,***,5,3,59
人数【人】,2013年12月,35305,周防大島町,,75,26,***,16,10,3,11,-,***,5,-,4
人数【人】,2013年12月,35321,和木町,,90,63,***,14,5,1,-,-,***,6,1,-
人数【人】,2013年12月,35341,上関町,,4,-,***,1,3,-,-,-,***,-,-,-
人数【人】,2013年12月,35343,田布施町,,47,15,***,9,12,1,1,-,***,6,1,2
人数【人】,2013年12月,35344,平生町,,69,21,***,18,11,9,3,-,***,2,-,5
人数【人】,2013年12月,35502,阿武町,,30,1,***,6,1,-,20,-,***,1,-,1
人数【人】,2013年12月,36201,徳島市,,1641,810,***,188,164,10,32,5,***,56,21,355
人数【人】,2013年12月,36202,鳴門市,,363,233,***,26,25,-,27,2,***,12,4,34
人数【人】,2013年12月,36203,小松島市,,207,142,***,26,20,3,-,-,***,7,1,8
人数【人】,2013年12月,36204,阿南市,,313,177,***,27,61,-,8,-,***,6,1,33
人数【人】,2013年12月,36205,吉野川市,,326,182,***,9,48,1,27,-,***,6,-,53
人数【人】,2013年12月,36206,阿波市,,383,253,***,12,38,-,35,2,***,5,-,38
人数【人】,2013年12月,36207,美馬市,,321,155,***,9,104,9,9,-,***,7,-,28
人数【人】,2013年12月,36208,三好市,,183,94,***,2,51,1,9,-,***,8,-,18
人数【人】,2013年12月,36301,勝浦町,,26,21,***,2,1,-,-,-,***,1,-,1
人数【人】,2013年12月,36302,上勝町,,13,4,***,1,-,-,-,-,***,-,-,8
人数【人】,2013年12月,36321,佐那河内村,,18,5,***,1,4,-,1,-,***,1,-,6
人数【人】,2013年12月,36341,石井町,,138,85,***,4,25,7,4,-,***,4,3,6
人数【人】,2013年12月,36342,神山町,,45,34,***,1,3,-,-,-,***,5,-,2
人数【人】,2013年12月,36368,那賀町,,15,1,***,-,10,-,-,-,***,4,-,-
人数【人】,2013年12月,36383,牟岐町,,30,11,***,1,4,-,-,-,***,1,-,13
人数【人】,2013年12月,36387,美波町,,41,26,***,2,5,-,-,-,***,3,-,5
人数【人】,2013年12月,36388,海陽町,,153,89,***,3,19,1,12,1,***,5,-,23
人数【人】,2013年12月,36401,松茂町,,96,69,***,7,10,-,2,-,***,1,-,7
人数【人】,2013年12月,36402,北島町,,143,70,***,18,4,1,6,-,***,4,2,38
人数【人】,2013年12月,36403,藍住町,,188,125,***,13,9,6,16,1,***,6,-,12
人数【人】,2013年12月,36404,板野町,,123,94,***,5,3,1,9,-,***,3,-,8
人数【人】,2013年12月,36405,上板町,,98,74,***,2,7,-,9,-,***,1,-,5
人数【人】,2013年12月,36468,つるぎ町,,38,17,***,2,12,-,-,-,***,1,-,6
人数【人】,2013年12月,36489,東みよし町,,100,50,***,3,29,-,-,-,***,2,-,16
人数【人】,2013年12月,37201,高松市,,3382,1479,***,625,497,37,86,34,***,89,25,510
人数【人】,2013年12月,37202,丸亀市,,1360,524,***,82,242,47,17,282,***,23,11,132
人数【人】,2013年12月,37203,坂出市,,458,183,***,32,43,12,4,9,***,3,3,169
人数【人】,2013年12月,37204,善通寺市,,206,68,***,35,21,14,4,1,***,5,-,58
人数【人】,2013年12月,37205,観音寺市,,470,243,***,51,32,24,30,1,***,8,-,81
人数【人】,2013年12月,37206,さぬき市,,310,146,***,20,51,3,24,2,***,7,1,56
人数【人】,2013年12月,37207,東かがわ市,,195,96,***,13,17,-,58,1,***,2,-,8
人数【人】,2013年12月,37208,三豊市,,578,323,***,38,62,24,32,3,***,10,-,86
人数【人】,2013年12月,37322,土庄町,,66,29,***,8,19,-,-,-,***,1,-,9
人数【人】,2013年12月,37324,小豆島町,,143,85,***,5,25,1,-,9,***,4,-,14
人数【人】,2013年12月,37341,三木町,,190,83,***,16,15,12,1,-,***,2,-,61
人数【人】,2013年12月,37364,直島町,,19,6,***,3,7,-,-,-,***,-,-,3
人数【人】,2013年12月,37386,宇多津町,,292,113,***,37,70,26,6,12,***,4,-,24
人数【人】,2013年12月,37387,綾川町,,181,83,***,4,41,-,-,-,***,1,-,52
人数【人】,2013年12月,37403,琴平町,,19,1,***,6,3,6,-,1,***,-,-,2
人数【人】,2013年12月,37404,多度津町,,481,275,***,20,101,16,7,19,***,2,2,39
人数【人】,2013年12月,37406,まんのう町,,160,96,***,8,13,14,4,-,***,1,-,24
人数【人】,2013年12月,38201,松山市,,2728,1032,***,737,189,8,142,6,***,73,42,499
人数【人】,2013年12月,38202,今治市,,1952,1360,***,93,284,48,56,1,***,18,6,86
人数【人】,2013年12月,38203,宇和島市,,341,161,***,41,85,-,21,-,***,12,-,21
人数【人】,2013年12月,38204,八幡浜市,,154,78,***,20,40,-,1,-,***,3,-,12
人数【人】,2013年12月,38205,新居浜市,,828,276,***,304,94,12,19,5,***,13,17,88
人数【人】,2013年12月,38206,西条市,,808,528,***,51,54,32,40,10,***,10,2,81
人数【人】,2013年12月,38207,大洲市,,138,68,***,20,19,-,14,-,***,7,-,10
人数【人】,2013年12月,38210,伊予市,,186,104,***,42,5,-,10,1,***,6,-,18
人数【人】,2013年12月,38213,四国中央市,,571,412,***,41,52,7,3,5,***,11,1,39
人数【人】,2013年12月,38214,西予市,,263,171,***,19,29,2,27,-,***,4,-,11
人数【人】,2013年12月,38215,東温市,,153,72,***,7,3,1,31,-,***,4,-,35
人数【人】,2013年12月,38356,上島町,,256,143,***,2,29,10,22,-,***,1,-,49
人数【人】,2013年12月,38386,久万高原町,,41,26,***,8,2,-,-,-,***,3,-,2
人数【人】,2013年12月,38401,松前町,,116,49,***,31,10,-,18,-,***,2,-,6
人数【人】,2013年12月,38402,砥部町,,49,19,***,10,8,-,-,-,***,1,1,10
人数【人】,2013年12月,38422,内子町,,32,20,***,2,4,1,-,-,***,2,-,3
人数【人】,2013年12月,38442,伊方町,,72,37,***,1,9,-,19,-,***,4,-,2
人数【人】,2013年12月,38484,松野町,,19,14,***,-,4,-,-,-,***,1,-,-
人数【人】,2013年12月,38488,鬼北町,,75,55,***,1,5,-,12,-,***,1,-,1
人数【人】,2013年12月,38506,愛南町,,52,5,***,5,17,-,5,-,***,4,-,16
人数【人】,2013年12月,39201,高知市,,1452,552,***,378,167,10,54,4,***,61,29,197
人数【人】,2013年12月,39202,室戸市,,72,9,***,5,2,-,-,-,***,-,-,56
人数【人】,2013年12月,39203,安芸市,,35,5,***,9,7,-,3,-,***,4,-,7
人数【人】,2013年12月,39204,南国市,,216,68,***,34,28,-,7,2,***,6,-,71
人数【人】,2013年12月,39205,土佐市,,223,124,***,13,11,4,38,-,***,4,3,26
人数【人】,2013年12月,39206,須崎市,,329,162,***,22,87,-,17,-,***,3,1,37
人数【人】,2013年12月,39208,宿毛市,,63,26,***,11,18,-,-,-,***,2,1,5
人数【人】,2013年12月,39209,土佐清水市,,58,7,***,5,30,1,1,-,***,3,-,11
人数【人】,2013年12月,39210,四万十市,,106,33,***,23,30,1,4,-,***,5,-,10
人数【人】,2013年12月,39211,香南市,,136,28,***,27,47,-,7,-,***,6,1,20
人数【人】,2013年12月,39212,香美市,,221,82,***,29,38,-,16,-,***,5,1,50
人数【人】,2013年12月,39301,東洋町,,17,-,***,-,6,-,-,-,***,1,-,10
人数【人】,2013年12月,39302,奈半利町,,10,-,***,1,5,-,-,-,***,1,-,3
人数【人】,2013年12月,39303,田野町,,9,-,***,1,2,-,3,-,***,-,-,3
人数【人】,2013年12月,39304,安田町,,2,-,***,-,1,-,-,-,***,1,-,-
人数【人】,2013年12月,39305,北川村,,4,-,***,1,2,-,-,-,***,-,-,1
人数【人】,2013年12月,39306,馬路村,,1,-,***,-,-,-,-,-,***,-,-,1
人数【人】,2013年12月,39307,芸西村,,7,2,***,1,-,-,3,-,***,-,-,1
人数【人】,2013年12月,39341,本山町,,21,10,***,1,3,-,1,-,***,1,-,5
人数【人】,2013年12月,39344,大豊町,,41,30,***,-,2,-,3,-,***,-,-,6
人数【人】,2013年12月,39363,土佐町,,26,20,***,2,3,-,-,-,***,-,-,1
人数【人】,2013年12月,39364,大川村,,1,-,***,-,-,-,-,-,***,-,-,1
人数【人】,2013年12月,39386,いの町,,34,4,***,11,1,1,8,-,***,6,-,3
人数【人】,2013年12月,39387,仁淀川町,,35,6,***,-,5,-,20,-,***,1,-,3
人数【人】,2013年12月,39401,中土佐町,,38,18,***,4,5,-,-,-,***,2,1,8
人数【人】,2013年12月,39402,佐川町,,29,6,***,6,8,-,-,-,***,2,-,7
人数【人】,2013年12月,39403,越知町,,16,1,***,7,6,-,-,-,***,-,-,2
人数【人】,2013年12月,39405,檮原町,,5,-,***,1,-,-,-,-,***,2,-,2
人数【人】,2013年12月,39410,日高村,,9,3,***,3,1,-,-,-,***,1,-,1
人数【人】,2013年12月,39411,津野町,,23,19,***,2,-,-,-,-,***,1,-,1
人数【人】,2013年12月,39412,四万十町,,70,31,***,12,19,2,-,-,***,2,-,4
人数【人】,2013年12月,39424,大月町,,11,5,***,1,4,-,-,-,***,1,-,-
人数【人】,2013年12月,39427,三原村,,11,9,***,-,1,-,-,-,***,-,-,1
人数【人】,2013年12月,39428,黒潮町,,97,35,***,2,11,-,-,-,***,1,-,48
人数【人】,2013年12月,40100,北九州市,,11518,3430,***,5949,428,27,479,3,***,161,80,961
人数【人】,2013年12月,40101,門司区,,885,173,***,604,34,-,9,1,***,5,8,51
人数【人】,2013年12月,40103,若松区,,1039,439,***,400,41,2,28,-,***,3,17,109
人数【人】,2013年12月,40105,戸畑区,,782,158,***,464,19,2,4,-,***,16,9,110
人数【人】,2013年12月,40106,小倉北区,,4094,1314,***,1982,115,10,299,-,***,64,22,288
人数【人】,2013年12月,40107,小倉南区,,1272,291,***,742,71,5,9,1,***,29,3,121
人数【人】,2013年12月,40108,八幡東区,,688,177,***,416,20,1,17,-,***,12,2,43
人数【人】,2013年12月,40109,八幡西区,,2758,878,***,1341,128,7,113,1,***,32,19,239
人数【人】,2013年12月,40130,福岡市,,27489,12198,***,6389,962,72,1648,83,***,805,313,5019
人数【人】,2013年12月,40131,東区,,8599,3935,***,2025,183,18,545,50,***,96,35,1712
人数【人】,2013年12月,40132,博多区,,6098,3040,***,1600,324,7,331,17,***,79,82,618
人数【人】,2013年12月,40133,中央区,,3914,1845,***,890,156,12,72,3,***,325,58,553
人数【人】,2013年12月,40134,南区,,4085,1457,***,630,107,14,561,8,***,78,64,1166
人数【人】,2013年12月,40135,西区,,1947,868,***,399,62,9,24,3,***,75,31,476
人数【人】,2013年12月,40136,城南区,,1070,455,***,305,53,6,41,-,***,30,20,160
人数【人】,2013年12月,40137,早良区,,1776,598,***,540,77,6,74,2,***,122,23,334
人数【人】,2013年12月,40202,大牟田市,,514,208,***,126,108,3,15,-,***,7,2,45
人数【人】,2013年12月,40203,久留米市,,2928,1014,***,288,797,107,261,10,***,47,12,392
人数【人】,2013年12月,40204,直方市,,553,61,***,171,45,-,135,-,***,7,1,133
人数【人】,2013年12月,40205,飯塚市,,1191,235,***,644,105,9,16,28,***,21,7,126
人数【人】,2013年12月,40206,田川市,,330,78,***,164,57,-,5,-,***,3,2,21
人数【人】,2013年12月,40207,柳川市,,240,118,***,7,50,-,32,1,***,3,5,24
人数【人】,2013年12月,40210,八女市,,262,76,***,35,71,-,53,-,***,7,-,20
人数【人】,2013年12月,40211,筑後市,,262,134,***,24,39,1,8,-,***,11,1,44
人数【人】,2013年12月,40212,大川市,,150,93,***,12,22,-,-,2,***,1,-,20
人数【人】,2013年12月,40213,行橋市,,390,86,***,130,74,11,10,5,***,10,2,62
人数【人】,2013年12月,40214,豊前市,,173,57,***,58,13,2,11,12,***,5,-,15
人数【人】,2013年12月,40215,中間市,,226,35,***,142,14,4,11,-,***,3,-,17
人数【人】,2013年12月,40216,小郡市,,450,90,***,21,82,1,-,-,***,5,5,246
人数【人】,2013年12月,40217,筑紫野市,,553,187,***,165,54,4,3,1,***,26,16,97
人数【人】,2013年12月,40218,春日市,,556,169,***,164,51,1,21,6,***,21,6,117
人数【人】,2013年12月,40219,大野城市,,656,227,***,233,40,-,26,5,***,23,4,98
人数【人】,2013年12月,40220,宗像市,,526,97,***,257,25,2,-,6,***,33,8,98
人数【人】,2013年12月,40221,太宰府市,,412,173,***,133,40,1,2,-,***,18,2,43
人数【人】,2013年12月,40223,古賀市,,474,182,***,104,21,4,16,27,***,13,9,98
人数【人】,2013年12月,40224,福津市,,234,31,***,87,30,1,13,2,***,8,2,60
人数【人】,2013年12月,40225,うきは市,,165,69,***,6,76,-,2,3,***,2,-,7
人数【人】,2013年12月,40226,宮若市,,202,72,***,93,6,-,5,-,***,3,8,15
人数【人】,2013年12月,40227,嘉麻市,,307,71,***,169,49,-,-,-,***,4,-,14
人数【人】,2013年12月,40228,朝倉市,,284,132,***,30,87,1,9,-,***,7,-,18
人数【人】,2013年12月,40229,みやま市,,77,20,***,13,21,-,3,-,***,2,-,18
人数【人】,2013年12月,40230,糸島市,,686,191,***,122,70,2,101,1,***,31,6,162
人数【人】,2013年12月,40305,那珂川町,,163,46,***,58,20,2,6,-,***,11,2,18
人数【人】,2013年12月,40341,宇美町,,216,96,***,61,13,6,11,-,***,2,-,27
人数【人】,2013年12月,40342,篠栗町,,113,28,***,40,14,-,7,-,***,7,-,17
人数【人】,2013年12月,40343,志免町,,424,154,***,187,27,-,4,4,***,9,4,35
人数【人】,2013年12月,40344,須恵町,,190,55,***,68,11,23,7,1,***,2,3,20
人数【人】,2013年12月,40345,新宮町,,216,21,***,86,9,-,38,14,***,4,-,44
人数【人】,2013年12月,40348,久山町,,33,12,***,10,-,-,-,-,***,2,-,9
人数【人】,2013年12月,40349,粕屋町,,420,147,***,174,30,1,11,5,***,17,2,33
人数【人】,2013年12月,40381,芦屋町,,75,4,***,57,5,1,-,-,***,5,-,3
人数【人】,2013年12月,40382,水巻町,,356,29,***,292,16,4,3,1,***,1,-,10
人数【人】,2013年12月,40383,岡垣町,,162,25,***,102,7,-,4,-,***,7,7,10
人数【人】,2013年12月,40384,遠賀町,,127,29,***,58,6,-,14,-,***,4,2,14
人数【人】,2013年12月,40401,小竹町,,121,10,***,67,11,1,22,-,***,-,-,10
人数【人】,2013年12月,40402,鞍手町,,159,17,***,105,8,-,9,-,***,1,-,19
人数【人】,2013年12月,40421,桂川町,,88,1,***,53,11,1,4,1,***,-,-,17
人数【人】,2013年12月,40447,筑前町,,140,67,***,13,23,1,15,5,***,2,-,14
人数【人】,2013年12月,40448,東峰村,,3,-,***,-,1,-,-,-,***,1,-,1
人数【人】,2013年12月,40503,大刀洗町,,196,54,***,11,114,1,6,-,***,2,-,8
人数【人】,2013年12月,40522,大木町,,69,34,***,-,7,1,26,-,***,-,-,1
人数【人】,2013年12月,40544,広川町,,95,44,***,8,15,1,18,-,***,4,-,5
人数【人】,2013年12月,40601,香春町,,43,3,***,27,9,-,-,-,***,-,-,4
人数【人】,2013年12月,40602,添田町,,21,3,***,15,2,-,-,-,***,1,-,-
人数【人】,2013年12月,40604,糸田町,,33,1,***,28,2,-,-,-,***,-,-,2
人数【人】,2013年12月,40605,川崎町,,88,35,***,26,20,-,4,-,***,1,-,2
人数【人】,2013年12月,40608,大任町,,7,2,***,2,3,-,-,-,***,-,-,-
人数【人】,2013年12月,40609,赤村,,4,1,***,2,1,-,-,-,***,-,-,-
人数【人】,2013年12月,40610,福智町,,115,50,***,21,32,-,-,-,***,1,2,9
人数【人】,2013年12月,40621,苅田町,,689,222,***,367,33,4,34,1,***,1,1,26
人数【人】,2013年12月,40625,みやこ町,,77,16,***,36,8,-,8,2,***,-,-,7
人数【人】,2013年12月,40642,吉富町,,31,7,***,13,4,1,4,-,***,-,-,2
人数【人】,2013年12月,40646,上毛町,,34,5,***,17,1,1,5,-,***,1,-,4
人数【人】,2013年12月,40647,築上町,,121,23,***,71,22,-,-,-,***,-,-,5
人数【人】,2013年12月,41201,佐賀市,,1372,487,***,307,164,5,29,-,***,47,20,313
人数【人】,2013年12月,41202,唐津市,,533,289,***,85,43,-,58,-,***,17,2,39
人数【人】,2013年12月,41203,鳥栖市,,873,253,***,110,98,2,178,-,***,7,3,222
人数【人】,2013年12月,41204,多久市,,70,24,***,14,8,-,-,-,***,4,-,20
