"統計名：","在留外国人統計（旧登録外国人統計） 在留外国人統計"
"表番号：","07"
"表題：","市区町村別　国籍・地域別　在留外国人"
"実施年月：","-","-"
"市区町村時点（年月日）：","2015年12月31日"

"***","数字が得られないもの"
"-","数字が得られないもの"

"","","","","","","","000","","105","","103","","901","","117","","410","","110","","407","","131","","304","","106","","960",""
"表章項目 コード","表章項目","時間軸（月次） コード","時間軸（月次）","市区町村 コード","市区町村","/国籍07","総数","注釈","中国","注釈","韓国","注釈","韓国・朝鮮","注釈","フィリピン","注釈","ブラジル","注釈","ベトナム","注釈","ペルー","注釈","ネパール","注釈","米国","注釈","台湾","注釈","その他","注釈"
"101","人数【人】","2016000606","2016年6月","02203","八戸市","","970","","320","","165","","***","","143","","5","","70","","***","","67","","35","","11","","154",""
"101","人数【人】","2016000606","2016年6月","02204","黒石市","","87","","40","","10","","***","","8","","-","","11","","***","","4","","6","","-","","8",""
"101","人数【人】","2016000606","2016年6月","02205","五所川原市","","88","","20","","23","","***","","15","","1","","12","","***","","-","","6","","2","","9",""
"101","人数【人】","2016000606","2016年6月","02206","十和田市","","234","","47","","60","","***","","43","","2","","19","","***","","4","","12","","5","","42",""
"101","人数【人】","2016000606","2016年6月","02207","三沢市","","386","","53","","32","","***","","57","","-","","113","","***","","2","","82","","3","","44",""
"101","人数【人】","2016000606","2016年6月","02208","むつ市","","135","","28","","20","","***","","29","","-","","30","","***","","-","","8","","2","","18",""
"101","人数【人】","2016000606","2016年6月","02209","つがる市","","56","","9","","5","","***","","6","","-","","12","","***","","-","","6","","-","","18",""
"101","人数【人】","2016000606","2016年6月","02210","平川市","","41","","20","","3","","***","","4","","-","","3","","***","","1","","4","","-","","6",""
"101","人数【人】","2016000606","2016年6月","02301","平内町","","28","","13","","6","","***","","4","","-","","3","","***","","-","","-","","-","","2",""
"101","人数【人】","2016000606","2016年6月","02303","今別町","","3","","-","","2","","***","","-","","-","","-","","***","","-","","1","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02304","蓬田村","","2","","-","","-","","***","","-","","-","","-","","***","","-","","2","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02307","外ヶ浜町","","18","","4","","-","","***","","2","","1","","6","","***","","-","","2","","-","","3",""
"101","人数【人】","2016000606","2016年6月","02321","鰺ヶ沢町","","16","","2","","3","","***","","2","","-","","-","","***","","-","","2","","1","","6",""
"101","人数【人】","2016000606","2016年6月","02323","深浦町","","19","","10","","-","","***","","-","","-","","6","","***","","-","","-","","-","","3",""
"101","人数【人】","2016000606","2016年6月","02343","西目屋村","","-","","-","","-","","***","","-","","-","","-","","***","","-","","-","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02361","藤崎町","","11","","4","","-","","***","","2","","-","","-","","***","","1","","2","","-","","2",""
"101","人数【人】","2016000606","2016年6月","02362","大鰐町","","3","","-","","1","","***","","-","","-","","-","","***","","-","","2","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02367","田舎館村","","12","","-","","1","","***","","1","","-","","-","","***","","-","","3","","-","","7",""
"101","人数【人】","2016000606","2016年6月","02381","板柳町","","25","","6","","6","","***","","4","","-","","3","","***","","-","","2","","1","","3",""
"101","人数【人】","2016000606","2016年6月","02384","鶴田町","","13","","6","","-","","***","","2","","-","","-","","***","","-","","3","","-","","2",""
"101","人数【人】","2016000606","2016年6月","02387","中泊町","","25","","5","","10","","***","","1","","-","","3","","***","","-","","3","","-","","3",""
"101","人数【人】","2016000606","2016年6月","02401","野辺地町","","88","","32","","10","","***","","-","","-","","39","","***","","-","","3","","-","","4",""
"101","人数【人】","2016000606","2016年6月","02402","七戸町","","40","","15","","3","","***","","8","","-","","3","","***","","-","","2","","1","","8",""
"101","人数【人】","2016000606","2016年6月","02405","六戸町","","80","","24","","1","","***","","2","","-","","6","","***","","-","","12","","-","","35",""
"101","人数【人】","2016000606","2016年6月","02406","横浜町","","35","","-","","-","","***","","2","","1","","25","","***","","-","","2","","-","","5",""
"101","人数【人】","2016000606","2016年6月","02408","東北町","","86","","67","","-","","***","","10","","1","","1","","***","","-","","4","","-","","3",""
"101","人数【人】","2016000606","2016年6月","02411","六ヶ所村","","83","","15","","7","","***","","3","","2","","19","","***","","-","","4","","1","","32",""
"101","人数【人】","2016000606","2016年6月","02412","おいらせ町","","150","","34","","10","","***","","34","","2","","13","","***","","-","","32","","-","","25",""
"101","人数【人】","2016000606","2016年6月","02423","大間町","","12","","-","","7","","***","","4","","-","","-","","***","","-","","1","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02424","東通村","","6","","1","","2","","***","","2","","-","","-","","***","","-","","-","","-","","1",""
"101","人数【人】","2016000606","2016年6月","02425","風間浦村","","1","","-","","-","","***","","-","","-","","-","","***","","-","","1","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02426","佐井村","","2","","-","","-","","***","","1","","-","","-","","***","","-","","1","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02441","三戸町","","53","","16","","-","","***","","25","","2","","-","","***","","-","","4","","-","","6",""
"101","人数【人】","2016000606","2016年6月","02442","五戸町","","50","","16","","5","","***","","16","","-","","-","","***","","-","","4","","1","","8",""
"101","人数【人】","2016000606","2016年6月","02443","田子町","","17","","3","","-","","***","","11","","-","","-","","***","","-","","3","","-","","-",""
"101","人数【人】","2016000606","2016年6月","02445","南部町","","41","","14","","-","","***","","13","","-","","-","","***","","3","","5","","-","","6",""
"101","人数【人】","2016000606","2016年6月","02446","階上町","","53","","12","","4","","***","","12","","-","","12","","***","","-","","3","","1","","9",""
"101","人数【人】","2016000606","2016年6月","02450","新郷村","","7","","3","","-","","***","","2","","-","","-","","***","","-","","2","","-","","-",""
"101","人数【人】","2016000606","2016年6月","03201","盛岡市","","1,412","","478","","280","","***","","102","","4","","84","","***","","76","","61","","38","","289",""
"101","人数【人】","2016000606","2016年6月","03202","宮古市","","148","","70","","16","","***","","17","","-","","21","","***","","-","","7","","-","","17",""
"101","人数【人】","2016000606","2016年6月","03203","大船渡市","","370","","172","","17","","***","","57","","-","","74","","***","","-","","5","","1","","44",""
"101","人数【人】","2016000606","2016年6月","03205","花巻市","","310","","139","","42","","***","","37","","-","","32","","***","","7","","13","","2","","38",""
"101","人数【人】","2016000606","2016年6月","03206","北上市","","422","","103","","102","","***","","56","","4","","57","","***","","-","","7","","13","","80",""
"101","人数【人】","2016000606","2016年6月","03207","久慈市","","174","","50","","17","","***","","52","","1","","40","","***","","-","","5","","-","","9",""
"101","人数【人】","2016000606","2016年6月","03208","遠野市","","93","","45","","16","","***","","9","","1","","15","","***","","-","","1","","1","","5",""
"101","人数【人】","2016000606","2016年6月","03209","一関市","","802","","217","","98","","***","","251","","20","","82","","***","","3","","17","","1","","113",""
"101","人数【人】","2016000606","2016年6月","03210","陸前高田市","","107","","65","","1","","***","","27","","-","","8","","***","","-","","1","","1","","4",""
"101","人数【人】","2016000606","2016年6月","03211","釜石市","","184","","33","","13","","***","","17","","1","","91","","***","","-","","9","","-","","20",""
"101","人数【人】","2016000606","2016年6月","03213","二戸市","","167","","80","","1","","***","","50","","-","","24","","***","","-","","3","","-","","9",""
"101","人数【人】","2016000606","2016年6月","03214","八幡平市","","137","","68","","10","","***","","28","","1","","10","","***","","2","","4","","1","","13",""
"101","人数【人】","2016000606","2016年6月","03215","奥州市","","515","","201","","72","","***","","113","","3","","39","","***","","6","","11","","10","","60",""
"101","人数【人】","2016000606","2016年6月","03216","滝沢市","","158","","75","","26","","***","","12","","-","","17","","***","","-","","9","","4","","15",""
"101","人数【人】","2016000606","2016年6月","03301","雫石町","","38","","8","","11","","***","","8","","-","","-","","***","","-","","2","","-","","9",""
"101","人数【人】","2016000606","2016年6月","03302","葛巻町","","17","","2","","2","","***","","11","","-","","-","","***","","-","","-","","-","","2",""
"101","人数【人】","2016000606","2016年6月","03303","岩手町","","133","","25","","2","","***","","72","","1","","28","","***","","-","","-","","-","","5",""
"101","人数【人】","2016000606","2016年6月","03305","滝沢村","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***",""
"101","人数【人】","2016000606","2016年6月","03321","紫波町","","61","","16","","13","","***","","7","","-","","2","","***","","4","","4","","-","","15",""
"101","人数【人】","2016000606","2016年6月","03322","矢巾町","","65","","31","","4","","***","","4","","-","","6","","***","","-","","3","","-","","17",""
"101","人数【人】","2016000606","2016年6月","03366","西和賀町","","9","","1","","4","","***","","2","","-","","1","","***","","-","","1","","-","","-",""
"101","人数【人】","2016000606","2016年6月","03381","金ケ崎町","","158","","84","","18","","***","","20","","1","","20","","***","","-","","3","","-","","12",""
"101","人数【人】","2016000606","2016年6月","03402","平泉町","","29","","4","","2","","***","","3","","-","","11","","***","","-","","1","","-","","8",""
"101","人数【人】","2016000606","2016年6月","03441","住田町","","92","","63","","-","","***","","1","","-","","23","","***","","-","","2","","-","","3",""
"101","人数【人】","2016000606","2016年6月","03461","大槌町","","25","","10","","1","","***","","4","","-","","4","","***","","-","","2","","-","","4",""
"101","人数【人】","2016000606","2016年6月","03482","山田町","","45","","23","","11","","***","","2","","-","","6","","***","","-","","1","","-","","2",""
"101","人数【人】","2016000606","2016年6月","03483","岩泉町","","47","","21","","5","","***","","4","","-","","14","","***","","-","","2","","-","","1",""
"101","人数【人】","2016000606","2016年6月","03484","田野畑村","","16","","1","","-","","***","","14","","-","","-","","***","","-","","-","","-","","1",""
"101","人数【人】","2016000606","2016年6月","03485","普代村","","12","","-","","-","","***","","-","","-","","10","","***","","-","","1","","-","","1",""
"101","人数【人】","2016000606","2016年6月","03501","軽米町","","68","","32","","1","","***","","9","","-","","25","","***","","-","","-","","-","","1",""
"101","人数【人】","2016000606","2016年6月","03503","野田村","","9","","5","","-","","***","","4","","-","","-","","***","","-","","-","","-","","-",""
"101","人数【人】","2016000606","2016年6月","03506","九戸村","","12","","10","","-","","***","","-","","-","","-","","***","","-","","-","","-","","2",""
"101","人数【人】","2016000606","2016年6月","03507","洋野町","","61","","28","","2","","***","","10","","1","","11","","***","","-","","3","","-","","6",""
"101","人数【人】","2016000606","2016年6月","03524","一戸町","","158","","21","","2","","***","","76","","-","","48","","***","","-","","3","","-","","8",""
"101","人数【人】","2016000606","2016年6月","04100","仙台市","","11,692","","3,735","","2,033","","***","","467","","81","","1,243","","***","","1,140","","502","","207","","2,284",""
"101","人数【人】","2016000606","2016年6月","04101","青葉区","","5,815","","2,078","","810","","***","","154","","34","","594","","***","","464","","179","","110","","1,392",""
